1317,Department Store,6
1318,Chinese Restaurant,2
1319,College Academic Building,1
1320,Restaurant,2
1321,Seafood Restaurant,2
1322,Pool Hall,0
1323,Food Court,6
1324,Light Rail,7
1325,Coffee Shop,2
1326,Coffee Shop,2
1327,Food Court,6
1328,Burger Joint,2
1329,Multiplex,0
1330,cafe,2
1331,Italian Restaurant,2
1332,American Restaurant,2
1333,Italian Restaurant,2
1334,Sushi Restaurant,2
1335,Office,3
1336,Coffee Shop,2
1337,Arts & Crafts Store,6
1338,Post Office,3
1339,Bar,4
1340,Chinese Restaurant,2
1341,Food Court,6
1342,Playground,5
1343,Home (private),8
1344,Food Court,6
1345,College Classroom,1
1346,Grocery Store,6
1347,Bus Station,7
1348,Bar,4
1349,College Engineering Building,1
1350,Food Court,6
1351,Bank,6
1352,Coffee Shop,2
1353,High School,3
1354,Steakhouse,2
1355,College Classroom,1
1356,Korean Restaurant,2
1357,Spa / Massage,6
1358,Sandwich Place,2
1359,Residential Building (Apartment / Condo),8
1360,Food,2
1361,College Classroom,1
1362,Building,8
1363,cafe,2
1364,Office,3
1365,Fast Food Restaurant,2
1366,High School,3
1367,Office,3
1368,General College & University,1
1369,College Cafeteria,1
1370,Mall,6
1371,Housing Development,8
1372,Bus Line,7
1373,General College & University,1
1374,Food Court,6
1375,Chinese Restaurant,2
1376,Women's Store,6
1377,Residential Building (Apartment / Condo),8
1378,Thai Restaurant,2
1379,Steakhouse,2
1380,Italian Restaurant,2
1381,Coffee Shop,2
1382,Grocery Store,6
1383,College Technology Building,1
1384,Bar,4
1385,Assisted Living,8
1386,General Entertainment,0
1387,College Academic Building,1
1388,Restaurant,2
1389,Chinese Restaurant,2
1390,Hotel,7
1391,College Auditorium,1
1392,Asian Restaurant,2
1393,Building,8
1394,Ice Cream Shop,2
1395,University,1
1396,cafe,2
1397,Korean Restaurant,2
1398,College Gym,1
1399,Mall,6
1400,Coffee Shop,2
1401,Food Court,6
1402,Bookstore,6
1403,Church,3
1404,Drugstore / Pharmacy,6
1405,Home (private),8
1406,Bus Line,7
1407,Ramen / Noodle House,2
1408,Sushi Restaurant,2
1409,Office,3
1410,Coffee Shop,2
1411,French Restaurant,2
1412,Home (private),8
1413,Seafood Restaurant,2
1414,College Gym,1
1415,Office,3
1416,Chinese Restaurant,2
1417,Hotel,7
1418,Boutique,6
1419,Fried Chicken Joint,2
1420,Japanese Restaurant,2
1421,Martial Arts Dojo,6
1422,College Administrative Building,1
1423,Convenience Store,6
1424,Mall,6
1425,Chinese Restaurant,2
1426,Spiritual Center,3
1427,Building,8
1428,Residential Building (Apartment / Condo),8
1429,Fish Market,6
1430,Home (private),8
1431,Grocery Store,6
1432,Cafeteria,3
1433,Coworking Space,3
1434,Park,5
1435,Indian Restaurant,2
1436,Home (private),8
1437,Performing Arts Venue,0
1438,Hospital,3
1439,Airport Gate,7
1440,Doctor's Office,3
1441,-1,-1
1442,Residential Building (Apartment / Condo),8
1443,cafe,2
1444,Coffee Shop,2
1445,Chinese Restaurant,2
1446,Coffee Shop,2
1447,Korean Restaurant,2
1448,Burger Joint,2
1449,Home (private),8
1450,Miscellaneous Shop,6
1451,Home (private),8
1452,Mall,6
1453,Office,3
1454,College Library,1
1455,Medical Center,3
1456,College Classroom,1
1457,College Cafeteria,1
1458,Assisted Living,8
1459,Home (private),8
1460,Office,3
1461,Bank,6
1462,Hospital,3
1463,Movie Theater,0
1464,Japanese Restaurant,2
1465,Coffee Shop,2
1466,Other Nightlife,4
1467,Food Court,6
1468,College Academic Building,1
1469,Fast Food Restaurant,2
1470,Burger Joint,2
1471,Theme Park,0
1472,General Entertainment,0
1473,Government Building,3
1474,College Administrative Building,1
1475,Hotel,7
1476,Korean Restaurant,2
1477,Flea Market,6
1478,Indian Restaurant,2
1479,Fried Chicken Joint,2
1480,Park,5
1481,Japanese Restaurant,2
1482,Coffee Shop,2
1483,Sushi Restaurant,2
1484,Home (private),8
1485,Building,8
1486,Field,5
1487,Indonesian Restaurant,2
1488,Building,8
1489,Miscellaneous Shop,6
1490,Doctor's Office,3
1491,Harbor / Marina,5
1492,Sushi Restaurant,2
1493,Food Court,6
1494,Asian Restaurant,2
1495,Burger Joint,2
1496,Train Station,7
1497,cafe,2
1498,Residential Building (Apartment / Condo),8
1499,Hospital,3
1500,Spa / Massage,6
1501,Food Court,6
1502,Road,7
1503,Chinese Restaurant,2
1504,Mall,6
1505,School,3
1506,Food Court,6
1507,cafe,2
1508,Mall,6
1509,Church,3
1510,Residential Building (Apartment / Condo),8
1511,Japanese Restaurant,2
1512,Home (private),8
1513,Asian Restaurant,2
1514,Hotel,7
1515,Residential Building (Apartment / Condo),8
1516,Asian Restaurant,2
1517,Asian Restaurant,2
1518,University,1
1519,-1,-1
1520,Home (private),8
1521,Cosmetics Shop,6
1522,Home (private),8
1523,Government Building,3
1524,Food Court,6
1525,Asian Restaurant,2
1526,cafe,2
1527,Government Building,3
1528,Malaysian Restaurant,2
1529,Fast Food Restaurant,2
1530,Coffee Shop,2
1531,Korean Restaurant,2
1532,Food Court,6
1533,Food Court,6
1534,Home (private),8
1535,Bus Station,7
1536,Mall,6
1537,Mall,6
1538,Vegetarian / Vegan Restaurant,2
1539,Fast Food Restaurant,2
1540,Indian Restaurant,2
1541,High School,3
1542,Office,3
1543,Arcade,0
1544,Train Station,7
1545,Home (private),8
1546,Office,3
1547,cafe,2
1548,Residential Building (Apartment / Condo),8
1549,Ramen / Noodle House,2
1550,Flea Market,6
1551,Building,8
1552,-1,-1
1553,College Classroom,1
1554,Coffee Shop,2
1555,Temple,3
1556,Department Store,6
1557,Pizza Place,2
1558,Office,3
1559,Road,7
1560,Chinese Restaurant,2
1561,Chinese Restaurant,2
1562,Bakery,2
1563,cafe,2
1564,Thai Restaurant,2
1565,Golf Course,5
1566,Korean Restaurant,2
1567,French Restaurant,2
1568,College Academic Building,1
1569,Home (private),8
1570,Coffee Shop,2
1571,Road,7
1572,Subway,7
1573,Chinese Restaurant,2
1574,Boutique,6
1575,cafe,2
1576,Japanese Restaurant,2
1577,Boutique,6
1578,Indian Restaurant,2
1579,General Entertainment,0
1580,Chinese Restaurant,2
1581,American Restaurant,2
1582,Grocery Store,6
1583,Indian Restaurant,2
1584,Government Building,3
1585,Hotel,7
1586,Japanese Restaurant,2
1587,Karaoke Bar,4
1588,Sandwich Place,2
1589,Art Gallery,0
1590,Doctor's Office,3
1591,Thai Restaurant,2
1592,cafe,2
1593,Fast Food Restaurant,2
1594,Burger Joint,2
1595,Burger Joint,2
1596,High School,3
1597,Airport,7
1598,Ramen / Noodle House,2
1599,Dessert Shop,2
1600,Miscellaneous Shop,6
1601,High School,3
1602,Home (private),8
1603,Building,8
1604,Electronics Store,6
1605,Bank,6
1606,Building,8
1607,Post Office,3
1608,cafe,2
1609,Coffee Shop,2
1610,Mall,6
1611,Subway,7
1612,Park,5
1613,College Academic Building,1
1614,Gym,6
1615,Japanese Restaurant,2
1616,Chinese Restaurant,2
1617,Dim Sum Restaurant,2
1618,Neighborhood,5
1619,cafe,2
1620,Mall,6
1621,Turkish Restaurant,2
1622,Clothing Store,6
1623,Salon / Barbershop,6
1624,Island,5
1625,-1,-1
1626,Medical Center,3
1627,Fried Chicken Joint,2
1628,Bus Station,7
1629,Residential Building (Apartment / Condo),8
1630,Mall,6
1631,Train Station,7
1632,Gastropub,2
1633,Mall,6
1634,Salon / Barbershop,6
1635,Chinese Restaurant,2
1636,Japanese Restaurant,2
1637,Mall,6
1638,Mall,6
1639,Coffee Shop,2
1640,Scandinavian Restaurant,2
1641,Coffee Shop,2
1642,Coffee Shop,2
1643,Japanese Restaurant,2
1644,Government Building,3
1645,Bank,6
1646,Seafood Restaurant,2
1647,American Restaurant,2
1648,Office,3
1649,Women's Store,6
1650,Bank,6
1651,Office,3
1652,Office,3
1653,Office,3
1654,Bus Line,7
1655,Grocery Store,6
1656,Sushi Restaurant,2
1657,Coffee Shop,2
1658,Zoo,0
1659,Bank,6
1660,Asian Restaurant,2
1661,-1,-1
1662,Bus Station,7
1663,Medical Center,3
1664,Coworking Space,3
1665,Restaurant,2
1666,Chinese Restaurant,2
1667,Miscellaneous Shop,6
1668,Housing Development,8
1669,Residential Building (Apartment / Condo),8
1670,High School,3
1671,Mall,6
1672,Student Center,1
1673,Coffee Shop,2
1674,College Cafeteria,1
1675,Office,3
1676,Drugstore / Pharmacy,6
1677,Medical Center,3
1678,Restaurant,2
1679,College Academic Building,1
1680,Cosmetics Shop,6
1681,Harbor / Marina,5
1682,Subway,7
1683,Coffee Shop,2
1684,Grocery Store,6
1685,Scenic Lookout,5
1686,Government Building,3
1687,-1,-1
1688,-1,-1
1689,Nightclub,4
1690,Residential Building (Apartment / Condo),8
1691,cafe,2
1692,Office,3
1693,Home (private),8
1694,Home (private),8
1695,cafe,2
1696,College Classroom,1
1697,Gym,6
1698,French Restaurant,2
1699,Home (private),8
1700,High School,3
1701,Coffee Shop,2
1702,Chinese Restaurant,2
1703,Chinese Restaurant,2
1704,Home (private),8
1705,Food Court,6
1706,Japanese Restaurant,2
1707,Clothing Store,6
1708,Coffee Shop,2
1709,-1,-1
1710,Auditorium,3
1711,School,3
1712,Japanese Restaurant,2
1713,Japanese Restaurant,2
1714,Medical Center,3
1715,Department Store,6
1716,Basketball Court,5
1717,Golf Course,5
1718,Home (private),8
1719,Mall,6
1720,Clothing Store,6
1721,Hospital,3
1722,Cocktail Bar,4
1723,Bakery,2
1724,Deli / Bodega,2
1725,Bank,6
1726,Home (private),8
1727,School,3
1728,Chinese Restaurant,2
1729,Bank,6
1730,Gym,6
1731,Home (private),8
1732,Salon / Barbershop,6
1733,Chinese Restaurant,2
1734,Fried Chicken Joint,2
1735,Bus Station,7
1736,Grocery Store,6
1737,Bakery,2
1738,High School,3
1739,Lake,5
1740,Pier,7
1741,French Restaurant,2
1742,cafe,2
1743,Doctor's Office,3
1744,Mall,6
1745,Food Court,6
1746,Bus Station,7
1747,Restaurant,2
1748,Residential Building (Apartment / Condo),8
1749,Building,8
1750,Asian Restaurant,2
1751,Bakery,2
1752,-1,-1
1753,Gym,6
1754,-1,-1
1755,Mall,6
1756,Airport Tram,7
1757,Fried Chicken Joint,2
1758,Fried Chicken Joint,2
1759,College Classroom,1
1760,High School,3
1761,Sushi Restaurant,2
1762,College Administrative Building,1
1763,Building,8
1764,Tea Room,2
1765,Theme Park,0
1766,Music Venue,0
1767,Military Base,3
1768,Coffee Shop,2
1769,Wings Joint,2
1770,Salon / Barbershop,6
1771,Airport Terminal,7
1772,cafe,2
1773,Hotel,7
1774,Bowling Alley,0
1775,Soup Place,2
1776,Asian Restaurant,2
1777,Post Office,3
1778,Chinese Restaurant,2
1779,cafe,2
1780,BBQ Joint,2
1781,-1,-1
1782,Dessert Shop,2
1783,Water Park,0
1784,Library,3
1785,Home (private),8
1786,Office,3
1787,Food Court,6
1788,College Theater,1
1789,Airport Gate,7
1790,Home (private),8
1791,Food Court,6
1792,Restaurant,2
1793,Fried Chicken Joint,2
1794,Restaurant,2
1795,Residential Building (Apartment / Condo),8
1796,Snack Place,2
1797,Indonesian Restaurant,2
1798,Residential Building (Apartment / Condo),8
1799,Government Building,3
1800,Department Store,6
1801,Dessert Shop,2
1802,Office,3
1803,Sandwich Place,2
1804,Park,5
1805,Multiplex,0
1806,Office,3
1807,Chinese Restaurant,2
1808,Residential Building (Apartment / Condo),8
1809,Police Station,3
1810,Salon / Barbershop,6
1811,Coffee Shop,2
1812,Office,3
1813,Fast Food Restaurant,2
1814,Police Station,3
1815,Temple,3
1816,Lingerie Store,6
1817,Pool,5
1818,Gym,6
1819,College Academic Building,1
1820,University,1
1821,College Classroom,1
1822,Japanese Restaurant,2
1823,Grocery Store,6
1824,Dim Sum Restaurant,2
1825,Clothing Store,6
1826,Bakery,2
1827,-1,-1
1828,General Entertainment,0
1829,School,3
1830,Home (private),8
1831,Hospital,3
1832,Ice Cream Shop,2
1833,Tea Room,2
1834,Ramen / Noodle House,2
1835,Non-Profit,3
1836,Office,3
1837,Medical Center,3
1838,Cosmetics Shop,6
1839,Hotel,7
1840,Salon / Barbershop,6
1841,Salon / Barbershop,6
1842,Steakhouse,2
1843,Aquarium,0
1844,Residential Building (Apartment / Condo),8
1845,History Museum,0
1846,Neighborhood,5
1847,Medical Center,3
1848,cafe,2
1849,Lake,5
1850,Food Court,6
1851,Home (private),8
1852,Residential Building (Apartment / Condo),8
1853,High School,3
1854,Dessert Shop,2
1855,Mall,6
1856,Snack Place,2
1857,Pizza Place,2
1858,Chinese Restaurant,2
1859,-1,-1
1860,Food Court,6
1861,Shoe Store,6
1862,University,1
1863,Restaurant,2
1864,Library,3
1865,Diner,2
1866,Salon / Barbershop,6
1867,Women's Store,6
1868,Temple,3
1869,Coffee Shop,2
1870,Spiritual Center,3
1871,cafe,2
1872,Dentist's Office,3
1873,Mobile Phone Shop,6
1874,Medical Center,3
1875,Indian Restaurant,2
1876,Juice Bar,2
1877,Home (private),8
1878,Coffee Shop,2
1879,College Classroom,1
1880,Seafood Restaurant,2
1881,Airport Gate,7
1882,Mall,6
1883,Electronics Store,6
1884,College Classroom,1
1885,Gaming Cafe,6
1886,Karaoke Bar,4
1887,Medical Center,3
1888,Cupcake Shop,2
1889,Road,7
1890,Festival,0
1891,Bus Station,7
1892,Miscellaneous Shop,6
1893,Ice Cream Shop,2
1894,College Lab,1
1895,Food Court,6
1896,Movie Theater,0
1897,Government Building,3
1898,Juice Bar,2
1899,cafe,2
1900,-1,-1
1901,College Arts Building,1
1902,Building,8
1903,Building,8
1904,Food Court,6
1905,Bus Line,7
1906,Residential Building (Apartment / Condo),8
1907,Light Rail,7
1908,Cafeteria,3
1909,American Restaurant,2
1910,Dumpling Restaurant,2
1911,College Lab,1
1912,Playground,5
1913,Subway,7
1914,Restaurant,2
1915,Movie Theater,0
1916,Department Store,6
1917,Coffee Shop,2
1918,Water Park,0
1919,Grocery Store,6
1920,Food Court,6
1921,Stadium,0
1922,Monument / Landmark,3
1923,Government Building,3
1924,Food Court,6
1925,College Gym,1
1926,Japanese Restaurant,2
1927,Government Building,3
1928,Salon / Barbershop,6
1929,Office,3
1930,cafe,2
1931,Office,3
1932,American Restaurant,2
1933,Temple,3
1934,Bookstore,6
1935,Gym,6
1936,Housing Development,8
1937,Mall,6
1938,Burger Joint,2
1939,Karaoke Bar,4
1940,Climbing Gym,6
1941,Grocery Store,6
1942,-1,-1
1943,Doctor's Office,3
1944,Pier,7
1945,Building,8
1946,Grocery Store,6
1947,Bus Station,7
1948,Other Great Outdoors,5
1949,College Theater,1
1950,Hostel,7
1951,Neighborhood,5
1952,Bus Station,7
1953,Government Building,3
1954,College Auditorium,1
1955,-1,-1
1956,Gym Pool,6
1957,Museum,0
1958,Home (private),8
1959,Burger Joint,2
1960,Chinese Restaurant,2
1961,Grocery Store,6
1962,Italian Restaurant,2
1963,Dessert Shop,2
1964,Train Station,7
1965,Wings Joint,2
1966,Home (private),8
1967,Japanese Restaurant,2
1968,Bus Station,7
1969,Salon / Barbershop,6
1970,College Academic Building,1
1971,Residential Building (Apartment / Condo),8
1972,Office,3
1973,Soup Place,2
1974,Multiplex,0
1975,Airport Tram,7
1976,Home (private),8
1977,Japanese Restaurant,2
1978,Residential Building (Apartment / Condo),8
1979,Neighborhood,5
1980,Department Store,6
1981,Japanese Restaurant,2
1982,Park,5
1983,Mall,6
1984,Gym,6
1985,Coffee Shop,2
1986,Residential Building (Apartment / Condo),8
1987,College Classroom,1
1988,Office,3
1989,Convenience Store,6
1990,Skating Rink,5
1991,College Gym,1
1992,Residential Building (Apartment / Condo),8
1993,-1,-1
1994,Building,8
1995,Soup Place,2
1996,Salon / Barbershop,6
1997,Snack Place,2
1998,cafe,2
1999,High School,3
2000,Building,8
2001,Light Rail,7
2002,Japanese Restaurant,2
2003,Miscellaneous Shop,6
2004,Building,8
2005,Home (private),8
2006,Chinese Restaurant,2
2007,Italian Restaurant,2
2008,cafe,2
2009,Fast Food Restaurant,2
2010,Korean Restaurant,2
2011,Bakery,2
2012,Airport Gate,7
2013,Salon / Barbershop,6
2014,Korean Restaurant,2
2015,Residential Building (Apartment / Condo),8
2016,High School,3
2017,Cosmetics Shop,6
2018,College Classroom,1
2019,Boutique,6
2020,cafe,2
2021,Restaurant,2
2022,Office,3
2023,Office,3
2024,Burger Joint,2
2025,Fast Food Restaurant,2
2026,Candy Store,6
2027,Food Court,6
2028,Mall,6
2029,Korean Restaurant,2
2030,Office,3
2031,Bus Station,7
2032,Japanese Restaurant,2
2033,American Restaurant,2
2034,Building,8
2035,Pizza Place,2
2036,Financial or Legal Service,6
2037,Home (private),8
2038,Japanese Restaurant,2
2039,Building,8
2040,Office,3
2041,Bank,6
2042,Residential Building (Apartment / Condo),8
2043,Doctor's Office,3
2044,Fair,3
2045,Scandinavian Restaurant,2
2046,Home (private),8
2047,Bus Line,7
2048,Coffee Shop,2
2049,Bakery,2
2050,Gym,6
2051,cafe,2
2052,Bus Station,7
2053,Restaurant,2
2054,Clothing Store,6
2055,French Restaurant,2
2056,Coffee Shop,2
2057,Gift Shop,6
2058,-1,-1
2059,Hotel,7
2060,Food Court,6
2061,Coffee Shop,2
2062,Home (private),8
2063,Bus Station,7
2064,Burger Joint,2
2065,Airport Lounge,7
2066,Campground,5
2067,Salon / Barbershop,6
2068,Arcade,0
2069,Bus Line,7
2070,Airport Gate,7
2071,Japanese Restaurant,2
2072,Sandwich Place,2
2073,BBQ Joint,2
2074,Beach,5
2075,Dentist's Office,3
2076,Cosmetics Shop,6
2077,College Lab,1
2078,Fast Food Restaurant,2
2079,Subway,7
2080,Bus Station,7
2081,Government Building,3
2082,Chinese Restaurant,2
2083,American Restaurant,2
2084,Food Court,6
2085,Japanese Restaurant,2
2086,Home (private),8
2087,Resort,7
2088,Office,3
2089,Butcher,6
2090,Road,7
2091,Jewelry Store,6
2092,French Restaurant,2
2093,Bus Station,7
2094,Asian Restaurant,2
2095,Coffee Shop,2
2096,French Restaurant,2
2097,Japanese Restaurant,2
2098,Italian Restaurant,2
2099,Diner,2
2100,Restaurant,2
2101,-1,-1
2102,Performing Arts Venue,0
2103,Australian Restaurant,2
2104,Office,3
2105,Art Gallery,0
2106,Non-Profit,3
2107,Mall,6
2108,Bus Station,7
2109,Boat or Ferry,7
2110,Medical School,1
2111,Korean Restaurant,2
2112,-1,-1
2113,University,1
2114,-1,-1
2115,Seafood Restaurant,2
2116,Coffee Shop,2
2117,Bus Line,7
2118,Housing Development,8
2119,Clothing Store,6
2120,Steakhouse,2
2121,Gym,6
2122,Coffee Shop,2
2123,Miscellaneous Shop,6
2124,cafe,2
2125,Coffee Shop,2
2126,cafe,2
2127,Chinese Restaurant,2
2128,Bank,6
2129,Climbing Gym,6
2130,Snack Place,2
2131,cafe,2
2132,Residential Building (Apartment / Condo),8
2133,Dim Sum Restaurant,2
2134,Fried Chicken Joint,2
2135,Event Space,3
2136,Parking,3
2137,Middle Eastern Restaurant,2
2138,Japanese Restaurant,2
2139,Housing Development,8
2140,Scandinavian Restaurant,2
2141,Restaurant,2
2142,Chinese Restaurant,2
2143,Home (private),8
2144,cafe,2
2145,Subway,7
2146,Farmers Market,6
2147,Clothing Store,6
2148,Library,3
2149,Coffee Shop,2
2150,Grocery Store,6
2151,Indian Restaurant,2
2152,Road,7
2153,Library,3
2154,Department Store,6
2155,-1,-1
2156,Fried Chicken Joint,2
2157,Ice Cream Shop,2
2158,Coffee Shop,2
2159,German Restaurant,2
2160,Residential Building (Apartment / Condo),8
2161,Residential Building (Apartment / Condo),8
2162,Chinese Restaurant,2
2163,American Restaurant,2
2164,Hotel,7
2165,Japanese Restaurant,2
2166,Resort,7
2167,Mobile Phone Shop,6
2168,Home (private),8
2169,cafe,2
2170,-1,-1
2171,Chinese Restaurant,2
2172,Government Building,3
2173,General Travel,7
2174,Home (private),8
2175,Building,8
2176,cafe,2
2177,Miscellaneous Shop,6
2178,Assisted Living,8
2179,Hotel,7
2180,Tapas Restaurant,2
2181,Miscellaneous Shop,6
2182,Food Court,6
2183,General Entertainment,0
2184,Restaurant,2
2185,Seafood Restaurant,2
2186,Seafood Restaurant,2
2187,Miscellaneous Shop,6
2188,College Classroom,1
2189,Convenience Store,6
2190,Breakfast Spot,2
2191,Mobile Phone Shop,6
2192,Korean Restaurant,2
2193,Building,8
2194,Jewelry Store,6
2195,Building,8
2196,Department Store,6
2197,Chinese Restaurant,2
2198,Boutique,6
2199,Grocery Store,6
2200,Asian Restaurant,2
2201,Building,8
2202,BBQ Joint,2
2203,cafe,2
2204,College Technology Building,1
2205,Men's Store,6
2206,Bus Line,7
2207,High School,3
2208,-1,-1
2209,Food Court,6
2210,Government Building,3
2211,Home (private),8
2212,Indian Restaurant,2
2213,Coffee Shop,2
2214,Karaoke Bar,4
